outcome,term,coef,se,z,p,nobs,events,peer_firms,mean_y,mean_ai_active,peer_cleaning_ann_rate,focal_cleaning_ann_rate,draw,fe_spec
peer_car_m1_p1_mm,specz_ai_active,-0.001174829998600695,0.0010225657826623772,-1.1489040788572829,0.25059553556437386,7773,2385,3677,-0.0009966964723833482,0.27299626913675545,0.0,0.0,63,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.001174829998600695,0.0010225657826623772,-1.1489040788572829,0.25059553556437386,7773,2385,3677,-0.0009966964723833482,0.27299626913675545,0.0,0.0,63,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0005149179601268634,0.0008775375425757863,0.5867759897946403,0.5573541643427926,7663,2383,3688,-0.0008393730705625475,0.27313062769150465,0.0,0.0,64,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0005149179601268636,0.0008775375425757863,0.5867759897946406,0.5573541643427924,7663,2383,3688,-0.0008393730705625475,0.27313062769150465,0.0,0.0,64,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0006949587941529136,0.0010215101735326598,0.6803248877586381,0.4962987693122942,7663,2383,3688,-0.0011072304535354955,0.27313062769150465,0.0,0.0,64,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0006949587941529136,0.0010215101735326598,0.6803248877586381,0.4962987693122942,7663,2383,3688,-0.0011072304535354955,0.27313062769150465,0.0,0.0,64,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-8.539112027461395e-05,0.0007690340635562226,-0.11103685040912518,0.9115871249965943,7741,2369,3673,-0.000570566760254369,0.2743831546311846,0.0,0.0,65,event_fe
peer_car_0_p1_mm,specz_ai_active,-8.539112027461401e-05,0.0007690340635562226,-0.11103685040912525,0.9115871249965941,7741,2369,3673,-0.000570566760254369,0.2743831546311846,0.0,0.0,65,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00020125200653182843,0.0009836184634356257,0.20460373001629778,0.8378817409245221,7741,2369,3673,-0.0006807703579606282,0.2743831546311846,0.0,0.0,65,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00020125200653182837,0.0009836184634356257,0.20460373001629772,0.8378817409245221,7741,2369,3673,-0.0006807703579606282,0.2743831546311846,0.0,0.0,65,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0009850378222896986,0.0008662741323513338,-1.1370971214573886,0.2554976871568351,7786,2378,3707,-0.0013349533801747609,0.27754944772668894,0.0,0.0,66,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0009850378222896984,0.0008662741323513338,-1.1370971214573884,0.2554976871568351,7786,2378,3707,-0.0013349533801747609,0.27754944772668894,0.0,0.0,66,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005358543440680565,0.001084256144543556,-0.49421379511170527,0.621155198188432,7786,2378,3707,-0.001250725092691043,0.27754944772668894,0.0,0.0,66,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005358543440680565,0.001084256144543556,-0.49421379511170527,0.621155198188432,7786,2378,3707,-0.001250725092691043,0.27754944772668894,0.0,0.0,66,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006949889347423571,0.0008331383166756358,-0.8341819369387327,0.40417846825426773,7749,2366,3694,-0.0009216795564655017,0.266615047102852,0.0,0.0,67,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006949889347423569,0.0008331383166756358,-0.8341819369387324,0.40417846825426773,7749,2366,3694,-0.0009216795564655017,0.266615047102852,0.0,0.0,67,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0013601840598221361,0.0010412954663307208,-1.306242179863803,0.19147021294649758,7749,2366,3694,-0.000969949385435556,0.266615047102852,0.0,0.0,67,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0013601840598221366,0.0010412954663307208,-1.3062421798638035,0.19147021294649735,7749,2366,3694,-0.000969949385435556,0.266615047102852,0.0,0.0,67,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006717766922264748,0.0008963065113729331,-0.7494943791019315,0.4535592852457344,7731,2374,3664,-0.00036271893058696414,0.28004139179924975,0.0,0.0,68,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006717766922264748,0.0008963065113729331,-0.7494943791019315,0.4535592852457344,7731,2374,3664,-0.00036271893058696414,0.28004139179924975,0.0,0.0,68,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0017143599750942904,0.0010774153615224487,-1.5911783294715633,0.11156944838030869,7731,2374,3664,-0.00035037409333695083,0.28004139179924975,0.0,0.0,68,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0017143599750942906,0.0010774153615224487,-1.5911783294715636,0.11156944838030869,7731,2374,3664,-0.00035037409333695083,0.28004139179924975,0.0,0.0,68,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,4.57588572065039e-06,0.0007981165198322665,0.005733355477483496,0.9954254692447801,7763,2374,3697,-0.0006159290780080817,0.27579543990725236,0.0,0.0,69,event_fe
peer_car_0_p1_mm,specz_ai_active,4.575885720650472e-06,0.0007981165198322665,0.005733355477483598,0.9954254692447801,7763,2374,3697,-0.0006159290780080817,0.27579543990725236,0.0,0.0,69,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00035593227528426825,0.0009971162078708114,-0.3569616785633311,0.7211204943521583,7763,2374,3697,-0.0008044378662636549,0.27579543990725236,0.0,0.0,69,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0003559322752842679,0.0009971162078708114,-0.3569616785633308,0.7211204943521587,7763,2374,3697,-0.0008044378662636549,0.27579543990725236,0.0,0.0,69,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00014263814374698637,0.0008234912471817588,0.1732114873535549,0.8624851945178116,7738,2376,3654,-0.00038346064244830367,0.27513569397777204,0.0,0.0,70,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00014263814374698643,0.0008234912471817588,0.173211487353555,0.8624851945178116,7738,2376,3654,-0.00038346064244830367,0.27513569397777204,0.0,0.0,70,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0009740440875663218,0.001010516320284083,0.9639073293665282,0.3350923889022539,7738,2376,3654,-0.00022161165984727516,0.27513569397777204,0.0,0.0,70,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0009740440875663218,0.001010516320284083,0.9639073293665282,0.3350923889022539,7738,2376,3654,-0.00022161165984727516,0.27513569397777204,0.0,0.0,70,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0004919375877903889,0.0009676299150889859,-0.5083943562711669,0.6111768099265322,7736,2380,3703,-0.0014710947594722037,0.2711995863495346,0.0,0.0,71,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0004919375877903889,0.0009676299150889859,-0.5083943562711669,0.6111768099265322,7736,2380,3703,-0.0014710947594722037,0.2711995863495346,0.0,0.0,71,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006306190573587798,0.0011940355139561925,-0.5281409555980061,0.5974015066215694,7736,2380,3703,-0.001301772786045715,0.2711995863495346,0.0,0.0,71,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006306190573587804,0.0011940355139561925,-0.5281409555980066,0.5974015066215692,7736,2380,3703,-0.001301772786045715,0.2711995863495346,0.0,0.0,71,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0013544655622689194,0.0009822471494163735,-1.378945780676186,0.1679114715127481,7703,2374,3725,-0.0011510800194705212,0.2711930416720758,0.0,0.0,72,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0013544655622689194,0.0009822471494163735,-1.378945780676186,0.1679114715127481,7703,2374,3725,-0.0011510800194705212,0.2711930416720758,0.0,0.0,72,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010886237803483902,0.0011498421206405146,-0.9467593513985877,0.3437614192576892,7703,2374,3725,-0.0010007176260371825,0.2711930416720758,0.0,0.0,72,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010886237803483902,0.0011498421206405146,-0.9467593513985877,0.3437614192576892,7703,2374,3725,-0.0010007176260371825,0.2711930416720758,0.0,0.0,72,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0003180975912090314,0.0009762084590457781,0.32585006640893555,0.744537796659104,7709,2378,3690,-0.0008953347772503588,0.26890647295369047,0.0,0.0,73,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0003180975912090311,0.0009762084590457781,0.3258500664089352,0.7445377966591042,7709,2378,3690,-0.0008953347772503588,0.26890647295369047,0.0,0.0,73,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00010214463316783369,0.0011452100678038203,-0.08919292280037092,0.9289285897491035,7709,2378,3690,-0.0008437893996712708,0.26890647295369047,0.0,0.0,73,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00010214463316783369,0.0011452100678038203,-0.08919292280037092,0.9289285897491035,7709,2378,3690,-0.0008437893996712708,0.26890647295369047,0.0,0.0,73,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0007029744554605228,0.0010007328446918775,-0.702459661626242,0.48239254958057076,7680,2372,3635,-0.0007682897928015883,0.2701822916666667,0.0,0.0,74,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.000702974455460523,0.0010007328446918777,-0.7024596616262421,0.48239254958057076,7680,2372,3635,-0.0007682897928015883,0.2701822916666667,0.0,0.0,74,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00029358693846741633,0.0012056618762127933,0.24350686063793203,0.8076127710167769,7680,2372,3635,-0.0007923681177251598,0.2701822916666667,0.0,0.0,74,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0002935869384674164,0.0012056618762127935,0.24350686063793203,0.8076127710167769,7680,2372,3635,-0.0007923681177251598,0.2701822916666667,0.0,0.0,74,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0011953137592998148,0.0008993065459387248,1.3291505156921861,0.18379831704308525,7745,2380,3706,-0.00110187348223735,0.2800516462233699,0.0,0.0,75,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0011953137592998148,0.0008993065459387248,1.3291505156921861,0.18379831704308525,7745,2380,3706,-0.00110187348223735,0.2800516462233699,0.0,0.0,75,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-3.443283635304971e-05,0.0010905249739209166,-0.03157455095159217,0.9748113386664723,7745,2380,3706,-0.0014446527325994703,0.2800516462233699,0.0,0.0,75,event_fe
peer_car_m1_p1_mm,specz_ai_active,-3.443283635304957e-05,0.0010905249739209166,-0.03157455095159205,0.9748113386664723,7745,2380,3706,-0.0014446527325994703,0.2800516462233699,0.0,0.0,75,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0008791647942600565,0.0009035815562871229,0.9729777994502272,0.33056433599490065,7769,2376,3723,-0.001411325237640071,0.27648345990474965,0.0,0.0,76,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0008791647942600566,0.0009035815562871229,0.9729777994502273,0.33056433599490065,7769,2376,3723,-0.001411325237640071,0.27648345990474965,0.0,0.0,76,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00028601945656886576,0.0010888683933904964,0.26267587369146067,0.7928004139484801,7769,2376,3723,-0.001140141448323329,0.27648345990474965,0.0,0.0,76,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00028601945656886576,0.0010888683933904964,0.26267587369146067,0.7928004139484801,7769,2376,3723,-0.001140141448323329,0.27648345990474965,0.0,0.0,76,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0007822021707577522,0.0008981103302032884,0.8709421821043967,0.3837857232281816,7736,2378,3668,-0.001153732402649325,0.2775336091003102,0.0,0.0,77,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0007822021707577522,0.0008981103302032884,0.8709421821043967,0.3837857232281816,7736,2378,3668,-0.001153732402649325,0.2775336091003102,0.0,0.0,77,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0001005903840215354,0.001076960511221002,0.09340210989490341,0.9255841143935186,7736,2378,3668,-0.0015141312482104636,0.2775336091003102,0.0,0.0,77,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00010059038402153545,0.001076960511221002,0.09340210989490347,0.9255841143935186,7736,2378,3668,-0.0015141312482104636,0.2775336091003102,0.0,0.0,77,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0010755177040499089,0.0008943104148681654,1.2026223626261314,0.22912248987324757,7735,2381,3672,-0.0006357819098369966,0.27239819004524884,0.0,0.0,78,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0010755177040499089,0.0008943104148681654,1.2026223626261314,0.22912248987324757,7735,2381,3672,-0.0006357819098369966,0.27239819004524884,0.0,0.0,78,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0017918718594904662,0.0011275895602596991,1.5891171066516205,0.11203395635336011,7735,2381,3672,-0.0006829210385140783,0.27239819004524884,0.0,0.0,78,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0017918718594904662,0.0011275895602596991,1.5891171066516205,0.11203395635336011,7735,2381,3672,-0.0006829210385140783,0.27239819004524884,0.0,0.0,78,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00030169210022344835,0.0009731995675558927,-0.3100002407328665,0.7565607732900077,7642,2373,3616,-0.0004199328230951067,0.27244176917037427,0.0,0.0,79,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00030169210022344835,0.0009731995675558927,-0.3100002407328665,0.7565607732900077,7642,2373,3616,-0.0004199328230951067,0.27244176917037427,0.0,0.0,79,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004888562594302469,0.0011109799603066645,-0.4400225718700701,0.6599207592793428,7642,2373,3616,-0.000629938036742042,0.27244176917037427,0.0,0.0,79,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004888562594302468,0.0011109799603066645,-0.44002257187007,0.6599207592793428,7642,2373,3616,-0.000629938036742042,0.27244176917037427,0.0,0.0,79,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0007984927283046031,0.0009264491041262106,0.8618851534836436,0.3887507196298703,7702,2373,3678,-0.0012109498473606055,0.2814853284861075,0.0,0.0,80,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0007984927283046031,0.0009264491041262106,0.8618851534836436,0.3887507196298703,7702,2373,3678,-0.0012109498473606055,0.2814853284861075,0.0,0.0,80,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.000324108928974792,0.0011412424209702103,0.283996566390562,0.7764130119824908,7702,2373,3678,-0.0015082154926209638,0.2814853284861075,0.0,0.0,80,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003241089289747919,0.0011412424209702103,0.28399656639056187,0.776413011982491,7702,2373,3678,-0.0015082154926209638,0.2814853284861075,0.0,0.0,80,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0018225524916181423,0.0008915552393228516,2.0442395616477964,0.040929886657969705,7686,2372,3628,-0.001247457714102177,0.2792089513400989,0.0,0.0,81,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0018225524916181427,0.0008915552393228516,2.044239561647797,0.040929886657969705,7686,2372,3628,-0.001247457714102177,0.2792089513400989,0.0,0.0,81,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003724001661545079,0.0010451085242559478,0.3563267904829631,0.721595848361682,7686,2372,3628,-0.0014270140761772471,0.2792089513400989,0.0,0.0,81,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003724001661545079,0.0010451085242559478,0.3563267904829631,0.721595848361682,7686,2372,3628,-0.0014270140761772471,0.2792089513400989,0.0,0.0,81,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0001479518534308258,0.000909819409161142,0.16261672584808687,0.8708202169703076,7729,2376,3694,-0.0005948519507918801,0.2714452063656359,0.0,0.0,82,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0001479518534308259,0.000909819409161142,0.16261672584808698,0.8708202169703076,7729,2376,3694,-0.0005948519507918801,0.2714452063656359,0.0,0.0,82,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0009077854489075961,0.001118060736440376,0.8119285646303586,0.41683262274899824,7729,2376,3694,-0.0007643277191734335,0.2714452063656359,0.0,0.0,82,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0009077854489075964,0.001118060736440376,0.8119285646303588,0.41683262274899824,7729,2376,3694,-0.0007643277191734335,0.2714452063656359,0.0,0.0,82,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0009235938196338981,0.0008793581409823641,1.0503045080154902,0.29357813322430126,7720,2371,3683,-0.0010856815727671928,0.2727979274611399,0.0,0.0,83,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0009235938196338981,0.0008793581409823641,1.0503045080154902,0.29357813322430126,7720,2371,3683,-0.0010856815727671928,0.2727979274611399,0.0,0.0,83,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008799716771030313,0.001058319064092638,0.8314805118411858,0.40570223299797536,7720,2371,3683,-0.001395484432542153,0.2727979274611399,0.0,0.0,83,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008799716771030313,0.001058319064092638,0.8314805118411858,0.40570223299797536,7720,2371,3683,-0.001395484432542153,0.2727979274611399,0.0,0.0,83,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00033527436636036835,0.0008883217043842391,0.37742449014320956,0.7058581698347601,7683,2382,3676,-0.0004856980605665062,0.27710529740986595,0.0,0.0,84,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00033527436636036857,0.0008883217043842392,0.3774244901432098,0.7058581698347601,7683,2382,3676,-0.0004856980605665062,0.27710529740986595,0.0,0.0,84,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006329915229012149,0.0011308139601388016,-0.5597662791707297,0.5756388671388053,7683,2382,3676,-0.0004970078913169031,0.27710529740986595,0.0,0.0,84,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0006329915229012149,0.001130813960138802,-0.5597662791707295,0.5756388671388055,7683,2382,3676,-0.0004970078913169031,0.27710529740986595,0.0,0.0,84,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00018591716603582107,0.0008876220420727774,0.20945532808273531,0.8340928049104646,7709,2371,3646,-0.0008977982983031707,0.27318718381112983,0.0,0.0,85,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00018591716603582107,0.0008876220420727771,0.20945532808273537,0.8340928049104643,7709,2371,3646,-0.0008977982983031707,0.27318718381112983,0.0,0.0,85,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,5.349167669533301e-05,0.001032342195652694,0.05181583870212059,0.9586754350456017,7709,2371,3646,-0.001110074953197436,0.27318718381112983,0.0,0.0,85,event_fe
peer_car_m1_p1_mm,specz_ai_active,5.349167669533301e-05,0.001032342195652694,0.05181583870212059,0.9586754350456017,7709,2371,3646,-0.001110074953197436,0.27318718381112983,0.0,0.0,85,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0014798858280070206,0.0009668439669823115,-1.5306356336131488,0.12585946984154806,7723,2372,3691,-0.0006676233872165414,0.26945487504855625,0.0,0.0,86,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0014798858280070206,0.0009668439669823115,-1.5306356336131488,0.12585946984154806,7723,2372,3691,-0.0006676233872165414,0.26945487504855625,0.0,0.0,86,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0021180714841101582,0.0011171188556502404,-1.8960126520085405,0.057958371549142296,7723,2372,3691,-0.0006566855194212712,0.26945487504855625,0.0,0.0,86,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0021180714841101582,0.0011171188556502404,-1.8960126520085405,0.057958371549142296,7723,2372,3691,-0.0006566855194212712,0.26945487504855625,0.0,0.0,86,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,8.809693326529536e-05,0.0008477058856946255,0.10392393724281758,0.9172297107877294,7796,2376,3660,-0.000988879344415188,0.2789892252437147,0.0,0.0,87,event_fe
peer_car_0_p1_mm,specz_ai_active,8.809693326529525e-05,0.0008477058856946255,0.10392393724281745,0.9172297107877294,7796,2376,3660,-0.000988879344415188,0.2789892252437147,0.0,0.0,87,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00033465632862413064,0.0009942374110112992,-0.3365959929869581,0.7364214772566473,7796,2376,3660,-0.001292010237228553,0.2789892252437147,0.0,0.0,87,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00033465632862413074,0.0009942374110112992,-0.3365959929869582,0.7364214772566471,7796,2376,3660,-0.001292010237228553,0.2789892252437147,0.0,0.0,87,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008456155265313415,0.0009237907205483896,-0.9153756448531536,0.35999445970737387,7718,2373,3678,-0.0008884657034768066,0.2715729463591604,0.0,0.0,88,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008456155265313413,0.0009237907205483896,-0.9153756448531534,0.35999445970737387,7718,2373,3678,-0.0008884657034768066,0.2715729463591604,0.0,0.0,88,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0008522585486315952,0.0010624287514688251,-0.8021794849333038,0.422449141640288,7718,2373,3678,-0.001051216434976446,0.2715729463591604,0.0,0.0,88,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0008522585486315956,0.0010624287514688251,-0.8021794849333043,0.4224491416402878,7718,2373,3678,-0.001051216434976446,0.2715729463591604,0.0,0.0,88,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0015862308396297222,0.0009178501962075035,-1.7282023212327278,0.08395195772948538,7715,2371,3699,-0.0014927338567633874,0.2767336357744653,0.0,0.0,89,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0015862308396297222,0.0009178501962075036,-1.7282023212327275,0.08395195772948538,7715,2371,3699,-0.0014927338567633874,0.2767336357744653,0.0,0.0,89,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0015390874766482109,0.001112118078240368,-1.3839245191332639,0.1663815681284211,7715,2371,3699,-0.0015660383171443042,0.2767336357744653,0.0,0.0,89,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0015390874766482109,0.001112118078240368,-1.3839245191332639,0.1663815681284211,7715,2371,3699,-0.0015660383171443042,0.2767336357744653,0.0,0.0,89,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.001172766881710793,0.0007747948669643316,1.5136482335069243,0.1301150808413385,7745,2369,3649,-0.0013122945777182106,0.2844415752098128,0.0,0.0,90,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0011727668817107927,0.0007747948669643316,1.5136482335069241,0.13011508084133871,7745,2369,3649,-0.0013122945777182106,0.2844415752098128,0.0,0.0,90,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0005374284624369764,0.0009835152702572965,0.5464363174517669,0.5847660514549211,7745,2369,3649,-0.0012494429423768408,0.2844415752098128,0.0,0.0,90,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.000537428462436976,0.0009835152702572965,0.5464363174517666,0.5847660514549213,7745,2369,3649,-0.0012494429423768408,0.2844415752098128,0.0,0.0,90,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0021333999147199207,0.0009825131095147215,-2.1713704316613547,0.0299031821614808,7620,2376,3660,-0.0010780081817615918,0.2723097112860892,0.0,0.0,91,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0021333999147199203,0.0009825131095147215,-2.1713704316613542,0.029903182161481023,7620,2376,3660,-0.0010780081817615918,0.2723097112860892,0.0,0.0,91,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.002809278411748911,0.0011962042364065798,-2.348493949651973,0.018849505436554725,7620,2376,3660,-0.0012602546591309431,0.2723097112860892,0.0,0.0,91,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0028092784117489116,0.0011962042364065798,-2.3484939496519734,0.018849505436554725,7620,2376,3660,-0.0012602546591309431,0.2723097112860892,0.0,0.0,91,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0006844698285176152,0.0010035930928528373,0.6820192699532489,0.49522676608823035,7761,2372,3671,-0.0006660339759006149,0.27483571704677234,0.0,0.0,92,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0006844698285176153,0.0010035930928528373,0.682019269953249,0.49522676608823013,7761,2372,3671,-0.0006660339759006149,0.27483571704677234,0.0,0.0,92,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0015187538982177748,0.0010923042553622367,1.3904128733016023,0.16440353955991815,7761,2372,3671,-0.0006457363608145869,0.27483571704677234,0.0,0.0,92,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0015187538982177743,0.0010923042553622367,1.3904128733016021,0.16440353955991815,7761,2372,3671,-0.0006457363608145869,0.27483571704677234,0.0,0.0,92,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0016106703367602575,0.0008154215745888288,-1.975260879714187,0.04823855027071633,7784,2380,3722,-0.000680863222115664,0.27312435765673176,0.0,0.0,93,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0016106703367602577,0.0008154215745888288,-1.9752608797141873,0.04823855027071611,7784,2380,3722,-0.000680863222115664,0.27312435765673176,0.0,0.0,93,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0009162068173039683,0.0009965718412106798,-0.9193585243096168,0.3579080757617876,7784,2380,3722,-0.0008475993917228087,0.27312435765673176,0.0,0.0,93,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0009162068173039685,0.0009965718412106798,-0.919358524309617,0.3579080757617876,7784,2380,3722,-0.0008475993917228087,0.27312435765673176,0.0,0.0,93,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0015024409220405416,0.0009244650228253348,1.6252003969266533,0.10411986589946332,7626,2379,3633,-0.0009995351457338232,0.27327563598216625,0.0,0.0,94,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0015024409220405416,0.0009244650228253349,1.625200396926653,0.10411986589946332,7626,2379,3633,-0.0009995351457338232,0.27327563598216625,0.0,0.0,94,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0006599142496996652,0.0011391699359938566,0.5792939480306158,0.5623908483882838,7626,2379,3633,-0.0008265591766252562,0.27327563598216625,0.0,0.0,94,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.000659914249699665,0.0011391699359938566,0.5792939480306156,0.5623908483882838,7626,2379,3633,-0.0008265591766252562,0.27327563598216625,0.0,0.0,94,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00015154939972975638,0.0010508479426152395,0.14421629770011846,0.8853296717740291,7789,2377,3649,-0.000834535096331316,0.27564514058287326,0.0,0.0,95,event_fe
