outcome,term,coef,se,z,p,nobs,events,peer_firms,mean_y,mean_ai_active,draw,fe_spec
peer_car_0_p1_mm,specz_ai_active,-0.0008024678905912044,0.0005403199636349239,-1.485171647541428,0.13749836051182407,20210,2598,4661,-0.00040406969377894983,0.27580405739732805,67,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0016813989940272418,0.0006587197532019734,-2.552525540420069,0.010694506831427475,20210,2598,4661,-0.00036772752410072385,0.27580405739732805,67,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0016813989940272418,0.0006587197532019734,-2.552525540420069,0.010694506831427475,20210,2598,4661,-0.00036772752410072385,0.27580405739732805,67,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0004266914353946336,0.0005487391876377011,-0.7775851351741838,0.43681362704148974,20063,2599,4655,-0.0009618362304722815,0.27378756915715496,68,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00042669143539463336,0.0005487391876377012,-0.7775851351741833,0.4368136270414902,20063,2599,4655,-0.0009618362304722815,0.27378756915715496,68,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0007462971073080298,0.0006282290876970724,-1.1879378429352334,0.23485789904003163,20063,2599,4655,-0.000922897960482985,0.27378756915715496,68,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00074629710730803,0.0006282290876970724,-1.1879378429352339,0.23485789904003163,20063,2599,4655,-0.000922897960482985,0.27378756915715496,68,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00019694145958351497,0.0005354047763568023,-0.36783657576537954,0.7129950945985972,20125,2598,4654,-0.0006580895336089825,0.27448447204968945,69,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00019694145958351514,0.0005354047763568023,-0.3678365757653798,0.712995094598597,20125,2598,4654,-0.0006580895336089825,0.27448447204968945,69,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00030358691923233907,0.0006594443519947961,-0.46036776009074803,0.6452522717813318,20125,2598,4654,-0.0005561115007181848,0.27448447204968945,69,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.000303586919232339,0.0006594443519947961,-0.4603677600907479,0.6452522717813318,20125,2598,4654,-0.0005561115007181848,0.27448447204968945,69,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00034462945561766485,0.0005625126519520084,-0.612660807577831,0.5401006422369816,20134,2597,4666,-0.00045741256370438344,0.2778384821694646,70,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00034462945561766496,0.0005625126519520084,-0.6126608075778313,0.5401006422369814,20134,2597,4666,-0.00045741256370438344,0.2778384821694646,70,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0002572181576371861,0.0006457157561176563,-0.39834579720293867,0.6903753063964957,20134,2597,4666,-0.00045720919016034047,0.2778384821694646,70,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0002572181576371861,0.0006457157561176563,-0.39834579720293867,0.6903753063964957,20134,2597,4666,-0.00045720919016034047,0.2778384821694646,70,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0012864120302454095,0.0005326478411975065,-2.4151267136524566,0.015729736437215536,20265,2599,4670,-0.0006271107919534238,0.27342709104367136,71,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0012864120302454095,0.0005326478411975065,-2.4151267136524566,0.015729736437215536,20265,2599,4670,-0.0006271107919534238,0.27342709104367136,71,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00133915326836334,0.0006184794473210211,-2.165234874277486,0.030369702894027295,20265,2599,4670,-0.00030460084390209824,0.27342709104367136,71,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00133915326836334,0.0006184794473210211,-2.165234874277486,0.030369702894027295,20265,2599,4670,-0.00030460084390209824,0.27342709104367136,71,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0005042455801937057,0.0005377022230163629,0.9377784926478926,0.3483582560670282,20164,2596,4679,-0.0006524660018235521,0.2735568339615156,72,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0005042455801937057,0.0005377022230163631,0.9377784926478921,0.3483582560670284,20164,2596,4679,-0.0006524660018235521,0.2735568339615156,72,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003044358964462243,0.0005986628745643995,0.5085264334584614,0.6110842062203741,20164,2596,4679,-0.0004626804466918494,0.2735568339615156,72,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00030443589644622425,0.0005986628745643994,0.5085264334584614,0.6110842062203741,20164,2596,4679,-0.0004626804466918494,0.2735568339615156,72,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005122074244555451,0.0005172223238943106,-0.9903041705527965,0.32202546871025906,20080,2600,4640,-0.0011518506903386862,0.2782868525896414,73,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005122074244555447,0.0005172223238943106,-0.9903041705527957,0.3220254687102593,20080,2600,4640,-0.0011518506903386862,0.2782868525896414,73,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00013586708111975704,0.0005968463805806889,0.2276416269586289,0.8199248558114434,20080,2600,4640,-0.0009979054945946481,0.2782868525896414,73,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00013586708111975714,0.0005968463805806889,0.2276416269586291,0.8199248558114431,20080,2600,4640,-0.0009979054945946481,0.2782868525896414,73,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00011154228543145589,0.0005315977819468416,-0.2098245877229974,0.8338045819886792,20157,2598,4650,-0.0011480765556462034,0.27851366770848834,74,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00011154228543145592,0.0005315977819468415,-0.20982458772299747,0.833804581988679,20157,2598,4650,-0.0011480765556462034,0.27851366770848834,74,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-2.5340041698155797e-05,0.0006138123139865517,-0.04128304551855404,0.9670702492633694,20157,2598,4650,-0.0008746074897481429,0.27851366770848834,74,event_fe
peer_car_m1_p1_mm,specz_ai_active,-2.534004169815583e-05,0.0006138123139865517,-0.04128304551855409,0.9670702492633694,20157,2598,4650,-0.0008746074897481429,0.27851366770848834,74,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0013485799991914012,0.0005658771681527042,-2.3831673640302826,0.01716438877301929,20191,2599,4655,-0.0010112653226866412,0.2791837947600416,75,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0013485799991914016,0.0005658771681527042,-2.3831673640302835,0.01716438877301929,20191,2599,4655,-0.0010112653226866412,0.2791837947600416,75,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0013943368426687047,0.0006783700356358286,-2.0554222171116514,0.039838241419560605,20191,2599,4655,-0.000811843488740467,0.2791837947600416,75,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0013943368426687047,0.0006783700356358286,-2.0554222171116514,0.039838241419560605,20191,2599,4655,-0.000811843488740467,0.2791837947600416,75,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006757471684503907,0.0005834420948763756,-1.158207771404587,0.2467792576743475,20011,2598,4665,-0.0008574466540296332,0.27444905302083855,76,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0006757471684503909,0.000583442094876376,-1.1582077714045869,0.24677925767434772,20011,2598,4665,-0.0008574466540296332,0.27444905302083855,76,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010145458321229842,0.000737550411961824,-1.3755613388166579,0.16895748305248182,20011,2598,4665,-0.0006338166424452973,0.27444905302083855,76,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010145458321229837,0.0007375504119618247,-1.375561338816656,0.16895748305248226,20011,2598,4665,-0.0006338166424452973,0.27444905302083855,76,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0001926571269301519,0.0005005601167415341,-0.38488309493029593,0.7003240312125663,20007,2599,4658,-0.0006576508454399633,0.27600339881041636,77,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00019265712693015185,0.0005005601167415341,-0.3848830949302958,0.7003240312125663,20007,2599,4658,-0.0006576508454399633,0.27600339881041636,77,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005174557213348352,0.0006142146492945163,-0.8424672415892099,0.3995264686001707,20007,2599,4658,-0.0006194322868843496,0.27600339881041636,77,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0005174557213348352,0.0006142146492945163,-0.8424672415892099,0.3995264686001707,20007,2599,4658,-0.0006194322868843496,0.27600339881041636,77,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00026885483511724257,0.0005067687612043762,0.5305276404139192,0.5957461501543253,20180,2598,4664,-0.0009903819462663682,0.27393458870168486,78,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0002688548351172424,0.0005067687612043761,0.530527640413919,0.5957461501543255,20180,2598,4664,-0.0009903819462663682,0.27393458870168486,78,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0006353049009510123,0.000638184004176266,0.9954886001428853,0.3194986859947393,20180,2598,4664,-0.0008909797611210711,0.27393458870168486,78,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0006353049009510125,0.000638184004176266,0.9954886001428856,0.3194986859947391,20180,2598,4664,-0.0008909797611210711,0.27393458870168486,78,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00023362352195008295,0.0005575285113193253,0.4190342147655203,0.6751911272901014,20253,2598,4660,-0.0006703339769175652,0.27576161556312645,79,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0002336235219500829,0.0005575285113193253,0.41903421476552016,0.6751911272901017,20253,2598,4660,-0.0006703339769175652,0.27576161556312645,79,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00016736471677408754,0.0006329364080223332,0.2644258011591301,0.7914518323845487,20253,2598,4660,-0.000702054981910738,0.27576161556312645,79,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00016736471677408752,0.0006329364080223332,0.2644258011591301,0.7914518323845487,20253,2598,4660,-0.000702054981910738,0.27576161556312645,79,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005079981098682812,0.0005099250048465056,-0.9962212188853056,0.3191426718080832,20049,2599,4633,-0.0002793805256658367,0.2735298518629358,80,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005079981098682813,0.0005099250048465056,-0.9962212188853058,0.3191426718080832,20049,2599,4633,-0.0002793805256658367,0.2735298518629358,80,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003401006284861152,0.0006509983555863123,0.5224293203933034,0.6013714458358117,20049,2599,4633,-0.0002606164830196367,0.2735298518629358,80,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00034010062848611496,0.0006509983555863123,0.522429320393303,0.6013714458358119,20049,2599,4633,-0.0002606164830196367,0.2735298518629358,80,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008392342460492267,0.0005399943123138286,-1.5541538622012168,0.12014771986757,20134,2598,4670,-0.0005075811855071149,0.27818615277639813,81,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008392342460492267,0.0005399943123138286,-1.5541538622012168,0.12014771986757,20134,2598,4670,-0.0005075811855071149,0.27818615277639813,81,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0012877366584114803,0.0006640219073178834,-1.93929845419243,0.05246500701805612,20134,2598,4670,-0.0003181783510297705,0.27818615277639813,81,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0012877366584114801,0.0006640219073178834,-1.9392984541924299,0.05246500701805612,20134,2598,4670,-0.0003181783510297705,0.27818615277639813,81,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00040861094618810585,0.0005747834892786568,0.7108954133336457,0.47714904849299344,20160,2599,4677,-0.0011653361063301965,0.27787698412698414,82,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00040861094618810595,0.0005747834892786568,0.7108954133336459,0.47714904849299344,20160,2599,4677,-0.0011653361063301965,0.27787698412698414,82,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0001269262302670075,0.0006872276115438106,0.1846931469791737,0.8534697216237266,20160,2599,4677,-0.0010420638776899797,0.27787698412698414,82,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00012692623026700772,0.0006872276115438106,0.18469314697917402,0.8534697216237261,20160,2599,4677,-0.0010420638776899797,0.27787698412698414,82,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005320360710863436,0.0005633442196109848,-0.9444244789690733,0.3449527772706986,20174,2598,4645,-0.0008978227869842365,0.2765440666204025,83,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005320360710863437,0.0005633442196109848,-0.9444244789690736,0.3449527772706984,20174,2598,4645,-0.0008978227869842365,0.2765440666204025,83,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004222910189332985,0.000680978381682011,-0.6201239720565624,0.5351761708496225,20174,2598,4645,-0.0009760388255937515,0.2765440666204025,83,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004222910189332985,0.000680978381682011,-0.6201239720565624,0.5351761708496225,20174,2598,4645,-0.0009760388255937515,0.2765440666204025,83,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00019519965777818775,0.0005674900349819607,-0.34397019462093764,0.7308687011876571,20092,2597,4637,-0.0009044962072569681,0.27374079235516624,84,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00019519965777818775,0.0005674900349819607,-0.34397019462093764,0.7308687011876571,20092,2597,4637,-0.0009044962072569681,0.27374079235516624,84,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0007476514618409255,0.0006778764668836982,-1.1029317263040472,0.27005681527825187,20092,2597,4637,-0.0008060188562103511,0.27374079235516624,84,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0007476514618409255,0.0006778764668836982,-1.1029317263040472,0.27005681527825187,20092,2597,4637,-0.0008060188562103511,0.27374079235516624,84,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0003698902377031234,0.0005276963362519048,0.7009528251235575,0.4833324561481791,20249,2600,4658,-0.0005562979874301048,0.27882858412761125,85,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0003698902377031234,0.0005276963362519047,0.7009528251235576,0.4833324561481791,20249,2600,4658,-0.0005562979874301048,0.27882858412761125,85,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-4.688070047130806e-05,0.0006556585752528443,-0.07150169652433702,0.9429984743847448,20249,2600,4658,-0.000621800709842925,0.27882858412761125,85,event_fe
peer_car_m1_p1_mm,specz_ai_active,-4.688070047130815e-05,0.0006556585752528442,-0.07150169652433717,0.9429984743847448,20249,2600,4658,-0.000621800709842925,0.27882858412761125,85,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0005193562057495749,0.0005330748275223692,-0.9742651105163681,0.32992492326089407,20194,2600,4653,-0.000751343573158664,0.27780528869961374,86,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.000519356205749575,0.0005330748275223692,-0.9742651105163683,0.32992492326089407,20194,2600,4653,-0.000751343573158664,0.27780528869961374,86,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00012900145560816828,0.0006436448929349135,-0.20042333439475163,0.8411495115028438,20194,2600,4653,-0.0006641526936098071,0.27780528869961374,86,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00012900145560816817,0.0006436448929349135,-0.20042333439475146,0.841149511502844,20194,2600,4653,-0.0006641526936098071,0.27780528869961374,86,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.00037571117980716285,0.0005062165738736684,-0.7421945451768742,0.4579694730705657,20285,2599,4662,-0.0005167323650344195,0.27882671925067787,87,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00037571117980716274,0.0005062165738736684,-0.742194545176874,0.4579694730705657,20285,2599,4662,-0.0005167323650344195,0.27882671925067787,87,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00041897850600493226,0.000653885947611727,-0.6407516594219865,0.5216840447266413,20285,2599,4662,-0.00046745452137047995,0.27882671925067787,87,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00041897850600493226,0.000653885947611727,-0.6407516594219865,0.5216840447266413,20285,2599,4662,-0.00046745452137047995,0.27882671925067787,87,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-1.2239009541684502e-05,0.0005457688744171834,-0.022425261159779983,0.9821087299249796,20155,2599,4635,-0.000972067998340901,0.27700322500620195,88,event_fe
peer_car_0_p1_mm,specz_ai_active,-1.223900954168472e-05,0.0005457688744171834,-0.022425261159780382,0.9821087299249793,20155,2599,4635,-0.000972067998340901,0.27700322500620195,88,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00010911228400126929,0.0006334077389816164,-0.17226231586102567,0.8632313090249915,20155,2599,4635,-0.0007677115438940978,0.27700322500620195,88,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00010911228400126941,0.0006334077389816164,-0.17226231586102583,0.8632313090249915,20155,2599,4635,-0.0007677115438940978,0.27700322500620195,88,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00011452783382652628,0.000511019122453839,0.2241165326193282,0.8226666284935884,20195,2598,4666,-0.00046021798181128577,0.2771478088635801,89,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00011452783382652617,0.000511019122453839,0.22411653261932798,0.8226666284935886,20195,2598,4666,-0.00046021798181128577,0.2771478088635801,89,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003876115581116937,0.0006369892798452903,0.6085056222701823,0.5428521782089271,20195,2598,4666,-0.00020701451489204571,0.2771478088635801,89,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.00038761155811169374,0.0006369892798452904,0.6085056222701823,0.5428521782089271,20195,2598,4666,-0.00020701451489204571,0.2771478088635801,89,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0005105300135554893,0.0005326172566251202,0.958530740799529,0.3377951979405447,20141,2599,4674,-0.0006418665962936237,0.27659997021001936,90,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0005105300135554892,0.0005326172566251202,0.9585307407995288,0.33779519794054513,20141,2599,4674,-0.0006418665962936237,0.27659997021001936,90,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008965300216363327,0.0006722918475553906,1.3335429023813457,0.18235370618516766,20141,2599,4674,-0.000901372229806602,0.27659997021001936,90,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008965300216363327,0.0006722918475553906,1.3335429023813457,0.18235370618516766,20141,2599,4674,-0.000901372229806602,0.27659997021001936,90,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008775792463100896,0.0005244370062890305,-1.6733739911298966,0.09425369468768907,20166,2599,4670,-0.0007779404186137208,0.2757611821878409,91,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0008775792463100896,0.0005244370062890305,-1.6733739911298966,0.09425369468768907,20166,2599,4670,-0.0007779404186137208,0.2757611821878409,91,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0008822863344690652,0.0006358053211817694,-1.3876674275533938,0.16523833890924666,20166,2599,4670,-0.0003536990362772683,0.2757611821878409,91,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0008822863344690654,0.0006358053211817694,-1.3876674275533942,0.16523833890924644,20166,2599,4670,-0.0003536990362772683,0.2757611821878409,91,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0007334583188706899,0.0005233183131774069,-1.401552937097473,0.16104878913492193,20062,2599,4680,-0.00043514268945642936,0.27649287209650086,92,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0007334583188706901,0.0005233183131774069,-1.4015529370974735,0.1610487891349215,20062,2599,4680,-0.00043514268945642936,0.27649287209650086,92,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010355452892678826,0.0006414126425336729,-1.6144759560356163,0.10642422802348683,20062,2599,4680,-0.00031220271713282435,0.27649287209650086,92,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0010355452892678826,0.0006414126425336729,-1.6144759560356163,0.10642422802348683,20062,2599,4680,-0.00031220271713282435,0.27649287209650086,92,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0001293583042747367,0.0005850563498435468,-0.22110400871527863,0.8250114489989031,20004,2600,4671,-0.0009436752002585403,0.27924415116976603,93,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.00012935830427473683,0.0005850563498435468,-0.22110400871527888,0.8250114489989029,20004,2600,4671,-0.0009436752002585403,0.27924415116976603,93,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,8.536431300603643e-06,0.0007009762502127237,0.012177918007939801,0.9902836673974214,20004,2600,4671,-0.0009060252384584049,0.27924415116976603,93,event_fe
peer_car_m1_p1_mm,specz_ai_active,8.536431300603616e-06,0.0007009762502127234,0.012177918007939766,0.9902836673974214,20004,2600,4671,-0.0009060252384584049,0.27924415116976603,93,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-0.0004946763993772047,0.0005418895810792943,-0.9128730587363315,0.36130930838258113,20230,2600,4672,-0.000761467455628715,0.2775086505190311,94,event_fe
peer_car_0_p1_mm,specz_ai_active,-0.0004946763993772047,0.0005418895810792943,-0.9128730587363315,0.36130930838258113,20230,2600,4672,-0.000761467455628715,0.2775086505190311,94,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004250079299064695,0.0006315617713728766,-0.6729475233793768,0.5009806766850278,20230,2600,4672,-0.0007239241405119502,0.2775086505190311,94,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0004250079299064695,0.0006315617713728766,-0.6729475233793768,0.5009806766850278,20230,2600,4672,-0.0007239241405119502,0.2775086505190311,94,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0006781042877793977,0.0005283847793399756,1.2833531817976325,0.19936836850375883,20102,2598,4683,-0.0006781319066851624,0.27982290319371206,95,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0006781042877793978,0.0005283847793399756,1.2833531817976327,0.1993683685037586,20102,2598,4683,-0.0006781319066851624,0.27982290319371206,95,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008320328057248835,0.0006673444073821647,1.2467817164884212,0.2124775462524866,20102,2598,4683,-0.0007971397804014068,0.27982290319371206,95,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008320328057248836,0.0006673444073821648,1.2467817164884212,0.2124775462524866,20102,2598,4683,-0.0007971397804014068,0.27982290319371206,95,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0005330825720056627,0.0004942355974047435,1.0786001146111424,0.280766030206399,20139,2598,4650,-0.0009222107957190856,0.28119568995481403,96,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0005330825720056626,0.0004942355974047436,1.078600114611142,0.28076603020639923,20139,2598,4650,-0.0009222107957190856,0.28119568995481403,96,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00037342574728122945,0.000566833793238713,-0.6587923157290786,0.5100291424410743,20139,2598,4650,-0.0005626312037190618,0.28119568995481403,96,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00037342574728122977,0.0005668337932387132,-0.6587923157290789,0.5100291424410741,20139,2598,4650,-0.0005626312037190618,0.28119568995481403,96,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0005260982858940532,0.0004842946594797688,1.0863185781548574,0.2773380703961199,20086,2599,4656,-0.0006288851937852805,0.2751169969132729,97,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0005260982858940532,0.0004842946594797688,1.0863185781548574,0.2773380703961199,20086,2599,4656,-0.0006288851937852805,0.2751169969132729,97,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.00035115280247200457,0.0005963759852917427,0.5888111042905646,0.5559879960044039,20086,2599,4656,-0.0004533766935342845,0.2751169969132729,97,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0003511528024720043,0.0005963759852917427,0.5888111042905642,0.5559879960044043,20086,2599,4656,-0.0004533766935342845,0.2751169969132729,97,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.00017781833993663383,0.0005235625819208832,0.3396314902494395,0.7341340605389579,20106,2597,4644,-0.0008911941435930369,0.2775290957923008,98,event_fe
peer_car_0_p1_mm,specz_ai_active,0.0001778183399366339,0.0005235625819208832,0.33963149024943967,0.7341340605389577,20106,2597,4644,-0.0008911941435930369,0.2775290957923008,98,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,-0.0002677481381622932,0.0006553627546734637,-0.408549518954124,0.6828702833175719,20106,2597,4644,-0.0007863239132567614,0.2775290957923008,98,event_fe
peer_car_m1_p1_mm,specz_ai_active,-0.00026774813816229335,0.0006553627546734637,-0.4085495189541242,0.6828702833175717,20106,2597,4644,-0.0007863239132567614,0.2775290957923008,98,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,0.0004029174610095025,0.0005705231869678726,0.7062245149945005,0.4800485273034669,20044,2597,4659,-0.0006548171206242425,0.27225104769507086,99,event_fe
peer_car_0_p1_mm,specz_ai_active,0.00040291746100950274,0.0005705231869678726,0.7062245149945009,0.4800485273034667,20044,2597,4659,-0.0006548171206242425,0.27225104769507086,99,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0004171135199964887,0.0006995835418885683,0.5962311790103944,0.5510207993167204,20044,2597,4659,-0.000519829693704458,0.27225104769507086,99,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0004171135199964887,0.0006995835418885683,0.5962311790103944,0.5510207993167204,20044,2597,4659,-0.000519829693704458,0.27225104769507086,99,event_fe_peer_industry_week_fe
peer_car_0_p1_mm,specz_ai_active,-1.6082638159917508e-05,0.0005296298018397712,-0.03036581042843768,0.9757753116000589,20210,2598,4668,-0.0010021605933946852,0.27486392874814447,100,event_fe
peer_car_0_p1_mm,specz_ai_active,-1.6082638159917518e-05,0.0005296298018397712,-0.030365810428437702,0.9757753116000589,20210,2598,4668,-0.0010021605933946852,0.27486392874814447,100,event_fe_peer_industry_week_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008249631953070641,0.0006593665203018129,1.2511451065629664,0.2108815413270566,20210,2598,4668,-0.0008268722516157274,0.27486392874814447,100,event_fe
peer_car_m1_p1_mm,specz_ai_active,0.0008249631953070641,0.0006593665203018129,1.2511451065629664,0.2108815413270566,20210,2598,4668,-0.0008268722516157274,0.27486392874814447,100,event_fe_peer_industry_week_fe
