outcome,term,coef,se,z,p,nobs,events,peer_firms,mean_y,mean_ai_active,peer_cleaning_ann_rate,focal_cleaning_ann_rate,peer_group,top_n,sample,fe_spec,ai_active_def,ai_active_def_desc,interaction_term,model
peer_car_0_p1_mm,specz_x_prior_broad_ai_hiring_365_ge3,-0.00032040233031294,0.0013983004923314524,-0.229136964529504,0.8187624640971893,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,prior_broad_ai_hiring_365_ge3,At least three broad-AI job postings in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge3,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_broad_ai_hiring_365_ge3,0.002685477835682203,0.0021120990803941047,1.271473417421833,0.20356027848761937,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,prior_broad_ai_hiring_365_ge3,At least three broad-AI job postings in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge3,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_prior_broad_ai_hiring_365_ge3,0.000770890234590971,0.0015341747613254674,0.5024787618882165,0.6153307881532011,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,prior_broad_ai_hiring_365_ge3,At least three broad-AI job postings in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge3,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_no_hiring,0.0033374711359072827,0.003933503838469976,0.8484728305757714,0.39617469727042387,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_no_hiring,-0.006334775670247876,0.003885068734923625,-1.6305440398784627,0.10298656530895944,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_no_hiring,0.0026942946593503706,0.004426173499662289,0.6087187182237528,0.5427108977747817,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_no_hiring,-0.008503977032540109,0.00459418804499123,-1.8510293765209478,0.06416532701653277,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_no_hiring,0.0011203354529533052,0.0032893621540172288,0.340593525582175,0.7334096041736424,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_no_hiring,-0.007366435643673045,0.003070243443408011,-2.3993001791076876,0.016426442504213545,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_no_hiring,0.0003767303316502697,0.003906647275168267,0.09643315741476641,0.923176559018879,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_no_hiring,-0.009755473237736798,0.0038881346116196405,-2.509036906433921,0.01210608352101028,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_no_hiring,Prior CAC or broad-AI patent grant,specz_x_ext_no_hiring,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_any,0.00021242387118823884,0.0010901419004225703,0.1948589180049838,0.845503396319774,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_any,-0.001897429238091713,0.0008650914621199686,-2.1933278978871513,0.028283763034680165,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_any,0.0006379890314366015,0.0013115364854546147,0.48644398269671996,0.6266524129057198,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_any,-0.001918419513971875,0.001006769863583956,-1.9055194075263409,0.056712587126369174,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_any,0.0005853909847550129,0.0011839204612080427,0.4944512777131114,0.6209875075773521,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_any,-0.0018000279786837463,0.0009507844583310918,-1.893202989290894,0.05833088003854492,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_any,0.0007324510303760219,0.0014420795991976043,0.5079130380761014,0.6115143307237549,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_any,-0.0017048697628046705,0.0011037720445512885,-1.5445850175501985,0.12244667247698926,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_any,"Prior CAC, broad-AI patent grant, or >=1 broad-AI hiring in prior 365 days",specz_x_ext_any,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_strict,0.0005264510095840757,0.001535108002126401,0.3429406978889083,0.7316430737765467,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_strict,-0.0018837580804688839,0.0012486443208605093,-1.5086426526736476,0.13139012800487282,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_strict,0.0016503946132682456,0.0018114287420527063,0.9111010413790954,0.3622421378095293,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_strict,-0.001990711380214298,0.0014261606228313708,-1.3958535583896006,0.16275859823074534,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_strict,0.00021247400192483303,0.0016463288006350995,0.12905927530567865,0.8973107460413354,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_strict,-0.0013776494043658547,0.0013452152494354444,-1.0241107547242139,0.30578296519878934,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_strict,0.0018185459615450577,0.0019781338874972076,0.9193240017974389,0.35792612721345796,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_strict,-0.0006696974234787587,0.0015130361071255718,-0.44261826953425,0.6580418679314795,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_strict,"Prior CAC, broad-AI patent grant, or >=3 broad-AI hiring in prior 365 days",specz_x_ext_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_genai_strict,-0.00043816767485606604,0.0016982904979653138,-0.2580051383323557,0.7964029416349092,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_genai_strict,-8.911167703168059e-05,0.0014693088141894902,-0.060648705140203596,0.9516389837941015,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_genai_strict,-0.0013256882517639478,0.0020491978557137906,-0.6469303332850576,0.517677032972883,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_genai_strict,-0.00031087259620329156,0.0015902554770780483,-0.19548594592768959,0.8450125389649101,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_genai_strict,5.933714214448175e-05,0.0018519790114374258,0.032039856703573996,0.9744402661484448,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_genai_strict,0.0006517206800645578,0.0015606258090756894,0.41760214157329095,0.6762380307349782,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_genai_strict,-0.00012089144953232443,0.002292831164550862,-0.052725840175853335,0.9579503501744844,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_genai_strict,0.001829786405724457,0.0017570037392493141,1.0414243093792388,0.2976786651393297,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_genai_strict,"Prior CAC, GenAI patent grant, or >=1 GenAI hiring in prior 365 days",specz_x_ext_genai_strict,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_plus_history,-0.001662905730305688,0.0010199783725516976,-1.6303343041927134,0.10303086115049953,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_plus_history,-0.0023815382464718584,0.0008298969852439722,-2.869679356374257,0.00410888229363171,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_plus_history,-0.0005133978299420252,0.001190527408908662,-0.43123562389264863,0.6662970537293038,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_plus_history,-0.002240502824541409,0.0009291676456903346,-2.4113009476097336,0.015895726029893975,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,ext_plus_history,-0.0013449037420675575,0.0011131481329012605,-1.2081983541240457,0.22697097471892258,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_ext_plus_history,-0.0024052143727432123,0.0009050991515726696,-2.6574042949482313,0.007874494520097253,8683,2416,3573,-0.00033194966510457754,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,ext_plus_history,-8.06578215467578e-05,0.0013576293246132505,-0.05941078325612544,0.9526249244355403,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_ext_plus_history,-0.0015932889825448855,0.0010139200356327884,-1.5714148320883239,0.11608632299839594,8683,2416,3573,-0.00011803718176927336,0.25567200276402163,0.0,0.0,true_top5,5,drop_either_cleaning_ann,event_fe_peer_industry_week_fe,ext_plus_history,ext_strict plus prior post-ChatGPT GenAI disclosure,specz_x_ext_plus_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,current_text_history,-0.0016925640243423646,0.0006459149888691408,-2.6204129854699345,0.008782333933916364,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_current_text_history,-0.0009687421090183193,0.0005763670628447031,-1.6807728467983918,0.09280704473734946,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,current_text_history,-0.001541288233427691,0.0008098127367686739,-1.903264993803087,0.05700597619430203,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_current_text_history,-0.0011203963808919042,0.0007052068595537806,-1.5887485575520843,0.11211717145387157,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,current_text_history,-0.0012830209253408143,0.0006660386069011838,-1.9263461788051703,0.0540611629488057,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_current_text_history,-0.0012856800587250927,0.0006030649594310132,-2.1319097364537996,0.03301426765243032,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,current_text_history,-0.0008470384165994465,0.000862583701642936,-0.981978230038568,0.3261105733294345,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_current_text_history,-0.001306692999270139,0.0007426724202253789,-1.7594473198204892,0.07850156059004076,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,current_text_history,Current text-history AIActivePeer from the earlier event library,specz_x_current_text_history,M1_specz_x_ai_active_external
peer_car_0_p1_mm,prior_cac,-0.003266802826825531,0.00583056862718114,-0.5602888904516516,0.5752824038953337,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_prior_cac,0.0036445581830145484,0.006415230404809637,0.5681102552890609,0.5699601046350218,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_cac,-0.00037426118677991865,0.00635518102696127,-0.05889072005850818,0.9530391495449078,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_prior_cac,0.0015449262248443708,0.006824245486421159,0.22638784432923104,0.8208997813569623,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_0_p1_mm,prior_cac,-0.0010216210570138892,0.006202626653581873,-0.16470781075045468,0.8691739688630471,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_prior_cac,0.008169740834499882,0.0071048325545867855,1.1498850636846616,0.25019121351474194,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_cac,0.0024143986944315915,0.006398210386869204,0.3773553147590406,0.7059095700395757,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_prior_cac,0.006791353735183379,0.0069942703959357585,0.9709881589836318,0.3315541751037836,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_cac,Prior CAC GenAI filing or registration,specz_x_prior_cac,M1_specz_x_ai_active_external
peer_car_0_p1_mm,prior_ai_patent_grant,0.00040425900489175944,0.0020012366477065013,0.202004598184356,0.8399131294550519,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_prior_ai_patent_grant,-0.00342147744150482,0.001720569625685166,-1.9885724997280003,0.04674840930724988,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_ai_patent_grant,0.0001161245825572535,0.002735908029959434,0.0424446221457873,0.9661442570519398,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_prior_ai_patent_grant,-0.004666332158899885,0.0023227593583998356,-2.0089606536402256,0.04454130663514566,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_0_p1_mm,prior_ai_patent_grant,0.0012398462821974691,0.0019697409606935887,0.6294463622063747,0.5290568737502195,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_prior_ai_patent_grant,-0.002659153565838116,0.0016880584898120222,-1.575273358054218,0.11519336079257414,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_ai_patent_grant,0.0003267011488021172,0.0026126716475166232,0.12504485556485856,0.9004880393932597,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,specz_x_prior_ai_patent_grant,-0.004381179356145064,0.0022934632143745146,-1.9102897873772622,0.056095911975051704,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe_peer_industry_week_fe,prior_ai_patent_grant,Prior broad-AI patent grant,specz_x_prior_ai_patent_grant,M1_specz_x_ai_active_external
peer_car_0_p1_mm,prior_broad_ai_hiring_365_ge1,-0.0007003225416953464,0.0006766654983826133,-1.0349612081143178,0.3006870277730638,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_broad_ai_hiring_365_ge1,At least one broad-AI job posting in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge1,M1_specz_x_ai_active_external
peer_car_0_p1_mm,specz_x_prior_broad_ai_hiring_365_ge1,-0.000541207147655329,0.00051014376151495,-1.0608914358731576,0.28873924174648025,22545,2651,4791,-0.0004985738890044692,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_broad_ai_hiring_365_ge1,At least one broad-AI job posting in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge1,M1_specz_x_ai_active_external
peer_car_m1_p1_mm,prior_broad_ai_hiring_365_ge1,0.00016557679090400758,0.000851110379764148,0.19454208859477276,0.8457514432569917,22545,2651,4791,-0.000639767525542924,0.2634730538922156,0.1734752716788645,0.08019516522510535,true_top10,10,base_no_announcement_filter,event_fe,prior_broad_ai_hiring_365_ge1,At least one broad-AI job posting in prior 365 days,specz_x_prior_broad_ai_hiring_365_ge1,M1_specz_x_ai_active_external
